longitude,latitude,sq,cluster,x,y
139.595191970349,35.6686453788948,1393,3,-36735.959861091804,-21559.029749748523
139.64999278529,35.7373071662618,1410,3,-29129.083451000508,-16583.65943362783
139.577858470502,35.7215917963047,1420,3,-30858.00415201951,-23112.95932830347
139.725607562637,35.7080823853947,1426,3,-32381.510435475037,-9747.649539734834
139.689252009224,35.7809352139297,1427,3,-24294.758912708145,-13025.438438859483
139.694209838375,35.7549400809746,1430,3,-27179.403164748568,-12581.326827631596
139.696579042241,35.7221116769506,1431,3,-30821.79167242814,-12372.150430280604
139.706039337599,35.7774815230653,1437,3,-24680.02626516577,-11508.304105514333
139.670881450444,35.7123101725905,1451,3,-31905.65393837774,-14698.811369438221
139.606422159582,35.7506502614375,1460,3,-27640.51348701166,-20521.324206981546
139.67123573564,35.7806136956847,1485,3,-24327.884956990834,-14654.2307486196
139.739871378526,35.7152470921877,1486,3,-31587.96169639798,-8456.219909365465
139.66027446531,35.7235049749952,1490,3,-30662.030449691694,-15656.353044645242
139.695261461768,35.8048418910724,1494,3,-21643.234510676004,-12478.425133667635
139.739827348357,35.7314312521107,1502,3,-29792.44135975931,-8458.49275930335
139.635209920457,35.6760722687943,1508,3,-35920.04789665807,-17934.52261522113
139.631099338707,35.733548562642,1509,3,-29542.716496256646,-18293.48569756191
139.678468298133,35.6759004655622,1530,3,-35946.142917018384,-14018.715373831885
139.687977782172,35.7306539846305,1536,3,-29872.96430427581,-13148.90240731661
139.736424836958,35.7121013844177,1542,3,-31936.652459970675,-8768.399619956803
139.635542246453,35.6988175863384,1546,3,-33396.68987343833,-17899.35801063942
139.577364364667,35.8180206026948,1550,3,-20159.690400637686,-23129.72412339822
139.677422346416,35.6729411227833,1554,3,-36274.308610577136,-14113.918255757864
139.665874949649,35.7890237464555,1559,3,-23394.024757397827,-15137.27173544439
139.696600853115,35.8065758303569,1566,3,-21451.0334711154,-12357.10724357335
139.634878276043,35.6902325561789,1567,3,-34349.01305708382,-17961.36978177446
139.725899413858,35.8111922700301,1569,3,-20942.16600971669,-9708.70623131744
139.739318871181,35.7109921267718,1573,3,-32059.971067959443,-8506.661645100485
139.702329537748,35.7690157876965,1590,3,-25618.805128554348,-11844.95258224246
139.66310738258,35.7539461760736,1602,3,-27285.23367521027,-15394.202740738774
139.619402059426,35.6563114419892,1608,3,-38109.35223991703,-19370.256239494545
139.728757394307,35.7582146440488,1610,3,-26819.99417925533,-9456.705943997544
139.650401072903,35.7649911850505,1624,3,-26057.791013865266,-16540.999230197733
139.672216507102,35.6886204638176,1625,3,-34534.048641086556,-14582.32672683631
139.698271243959,35.70297077518,1631,3,-32945.54672442842,-12221.9789515048
139.684808022506,35.817996584089,1635,3,-20182.4109304226,-13420.955310609208
139.654138056501,35.7879304076941,1644,3,-23513.447380931582,-16198.442081554063
139.729512108433,35.7842808911445,1647,3,-23928.180066423956,-9385.39467238626
139.724330463353,35.7328961717743,1649,3,-29628.472011330537,-9860.151194295979
139.723040638534,35.7634800996002,1652,3,-26235.25942747481,-9973.009941139426
